ID,rms_mean,rms_std,zcr_mean,zcr_std,centroid_mean,centroid_std,bandwidth_mean,bandwidth_std,rolloff_mean,rolloff_std,mfcc_0_mean,mfcc_0_std,mfcc_1_mean,mfcc_1_std,mfcc_2_mean,mfcc_2_std,mfcc_3_mean,mfcc_3_std,mfcc_4_mean,mfcc_4_std,mfcc_5_mean,mfcc_5_std,mfcc_6_mean,mfcc_6_std,mfcc_7_mean,mfcc_7_std,mfcc_8_mean,mfcc_8_std,mfcc_9_mean,mfcc_9_std,mfcc_10_mean,mfcc_10_std,mfcc_11_mean,mfcc_11_std,mfcc_12_mean,mfcc_12_std,tempo,onset_rate,z_rms_mean,z_rms_std,z_zcr_mean,z_zcr_std,z_centroid_mean,z_centroid_std,z_bandwidth_mean,z_bandwidth_std,z_rolloff_mean,z_rolloff_std,z_mfcc_0_mean,z_mfcc_0_std,z_mfcc_1_mean,z_mfcc_1_std,z_mfcc_2_mean,z_mfcc_2_std,z_mfcc_3_mean,z_mfcc_3_std,z_mfcc_4_mean,z_mfcc_4_std,z_mfcc_5_mean,z_mfcc_5_std,z_mfcc_6_mean,z_mfcc_6_std,z_mfcc_7_mean,z_mfcc_7_std,z_mfcc_8_mean,z_mfcc_8_std,z_mfcc_9_mean,z_mfcc_9_std,z_mfcc_10_mean,z_mfcc_10_std,z_mfcc_11_mean,z_mfcc_11_std,z_mfcc_12_mean,z_mfcc_12_std,z_tempo,z_onset_rate,audio_energy_score,audio_brightness_score,audio_activity_score,tempo_x_onset,rms_x_tempo,centroid_x_bandwidth,mfcc_means_avg,mfcc_means_std,mfcc_stds_avg,audio_pop_audio_score
6814175723704683782,0.1724123358726501,0.0619163438677787,0.0480661278948931,0.0274551107588923,1039.0892848451874,424.0393338340456,1462.554232877385,360.11570525503026,2246.270041567696,1091.0260869778208,-121.4612808227539,93.04459381103516,126.17823791503906,25.21505355834961,14.119698524475098,14.319998741149902,30.41245651245117,15.044389724731444,4.584494590759277,11.624874114990234,15.366908073425291,8.741284370422363,8.78693962097168,9.113043785095217,5.123510837554932,6.139804840087891,3.390674829483032,8.351943969726562,2.87545108795166,7.719300270080566,2.765254259109497,6.220871925354004,4.69270658493042,5.485692977905273,1.7964636087417605,6.014415264129639,156.25,3.421155383416979,0.453272784521472,0.13305048264637215,-1.2050921751107442,-0.8724431679761498,-1.015957056857916,-0.45289915886601206,-0.3501317553687167,0.25013148466729224,-0.8304467678041839,-0.00783688023422363,0.45262917821788,0.6276542114304033,0.6580125369196392,-0.5206792916808254,0.6012612694694568,-0.966163214466408,0.7835743368436697,-0.2617673957145199,0.4368204294139748,-0.4310557707488719,1.1200147749682106,-0.8436516820170722,1.2516344676919857,-0.5281100046136551,0.4440795330393206,-1.3258779404924819,0.8107593722260199,-0.5129696594159203,0.33244158158896076,-0.6108473370976117,0.9547546735780911,-1.03364194553651,0.8091706934772502,-1.3298651220941593,0.8920638713536883,-1.0213495836727289,1.1998357917019677,-0.8026251192878874,0.46339025163887115,-0.8178633872126361,-0.803137240504376,534.555528658903,26.93942748010158,1519724.4318878637,7.58703966324146,51.20468164385447,16.695020565619835,-0.17281872377440444
6821547365887905030,0.216729924082756,0.1601782590150833,0.1283500857469512,0.0576746720352026,1645.9820947663577,440.3821020485337,1528.8652101140644,220.2060071900119,3129.7446646341464,948.1799085243432,-84.26725769042969,139.02195739746094,84.22122955322266,20.054607391357425,-27.923763275146484,36.03787612915039,25.47804832458496,13.69586944580078,-1.966965079307556,14.123918533325195,15.806597709655762,10.719490051269531,-3.3367605209350586,11.404783248901367,7.45454216003418,11.00003147125244,2.990840196609497,8.57793140411377,3.768640518188477,8.882211685180664,-0.8592939972877502,9.681459426879885,-3.002881526947021,9.741724014282228,4.757409572601318,9.458468437194824,75.0,4.116069344021185,0.9670720341036104,2.688509907695212,0.611882667462816,0.17609330670152643,0.19220264302337633,-0.382775387224018,-0.1803817283223243,-0.8244180992999958,-0.031086439435403814,-0.3369034900975351,0.784993193917746,2.0870274667714104,-0.41451289348623205,-0.9390979958385595,-1.3551028120238091,1.7099774260940876,0.40153623069646177,-0.5037658826037331,-0.10872465898495307,0.09918553225198609,1.1643571333394145,-0.3515486334307942,-0.11432711603417131,0.16128891819285898,0.7175377608265029,0.27140970586508023,0.7584943208973097,-0.4339296581282562,0.4561670720641866,-0.18510149215192329,0.3651975491930514,0.27579821838953295,-0.4765059962256209,0.4304423580388386,1.4255336083024364,0.4277512767064254,-1.538235429253567,-0.4537217585514364,-0.19394433466296762,0.03953458949831725,0.39057453658480384,308.7052008015889,16.2547443062067,2516484.7611589553,1.778491226526407,36.466756988073435,23.2615637412438,0.028107111543620788
7004414493086240006,0.2480507791042328,0.0941756591200828,0.0919223893025078,0.055620750207866,1536.7813504055105,674.5858509348193,1666.351444943039,553.9839744672403,3336.427311912226,1647.999498082121,-49.4833869934082,63.513668060302734,112.18600463867188,58.2578125,-2.882801055908203,25.541683197021484,11.208858489990234,14.918543815612791,0.6746715307235718,14.041828155517578,11.000855445861816,10.48033332824707,1.8893251419067385,7.780116558074951,6.214747905731201,7.555582523345947,-1.0899839401245115,7.268949508666992,4.613198757171631,6.885979652404785,2.4283595085144043,5.8359575271606445,4.293779850006104,4.894566535949707,0.6511462926864624,5.087202072143555,125.0,6.179499754175625,1.3301926924303213,0.9720059526628103,-0.21254365360156363,0.10482781305627918,-0.025186550549293682,0.6221492368700422,0.17157043786918325,1.7390995183887872,0.1559182627742575,1.2752310615223557,1.0958202024754655,-0.3096906009807996,0.30033627250007117,2.1584898984940977,-0.18989811776648205,0.4166057040328042,-0.7032313631293957,-0.28435105282649215,0.11124645440245091,0.08176779106531888,0.6797017579530064,-0.41104181638377024,0.47448918304506554,-0.9290799268058981,0.5720948676602993,-0.8605901308754696,0.22506258328866902,-0.891751266582692,0.5731561214368138,-0.9159288642683642,0.8999564790635883,-1.179288421010853,0.742523311037451,-1.57435683011624,0.6857135580496098,-1.411478703852984,0.1467314759498391,0.5822882305452185,0.7664003666211284,0.0775515310221293,0.3625547257859363,772.4374692719531,31.0063473880291,2560817.8238097373,7.823444274755625,34.86099349480786,17.850940264188328,0.507476907250771
7007863408129215749,0.3863108456134796,0.1816979348659515,0.0657323282747603,0.0439703326704463,1137.9537827728705,569.6066954547199,1352.517382121413,531.7555960626181,2463.533346645368,1351.1869246721835,-81.4448471069336,104.83989715576172,116.65719604492188,46.33071899414063,10.432897567749023,35.90534210205078,35.56350326538086,19.30704689025879,1.1121641397476196,19.07773971557617,11.089564323425291,25.74230194091797,0.8597087264060974,12.424057960510254,8.1699800491333,11.165976524353027,7.642532825469971,14.611442565917969,0.1313208937644958,9.57330322265625,1.6262476444244385,8.381478309631348,0.4925853908061981,9.129371643066406,5.048696994781494,8.529109001159668,133.92857142857142,6.094400768684332,2.933121039587727,3.248163751146741,-0.8052733007942569,-0.2994099461062041,-0.8191445387449746,0.1717032518667322,-0.6318160129428012,1.5683787242101435,-0.6338687763655868,0.591480832050007,0.8102141201979504,1.0020504120209568,0.4146310393257131,1.1914186710078563,0.4297072475449629,1.6936461940016558,1.1823853130016766,0.5031870512464656,0.14767680062809851,1.15027553258904,0.6886479793680707,3.385561011339926,0.35848363580406356,0.4679061839531018,0.8014672968040659,0.3259466654364917,1.3665480861890056,1.6763147954683923,-0.04767806908095926,0.0679094824905713,0.7694875956121507,-0.2160973012354183,0.10747020812018002,0.1771715406234653,1.4780144797481227,0.036719114690923045,0.4476184233075897,0.539561614422326,1.584483223011767,-0.7168323095834311,0.4751597098535872,816.2143886630801,51.73805968037673,1539102.2712511218,9.029350058390545,41.66773206834644,25.00136815584623,0.7914230625452734
7011522309198515462,0.1474940478801727,0.0924917235970497,0.1196475074404762,0.0372864241476494,1903.2567559860229,410.56411213496864,1868.5665653064125,208.10128293246527,4163.988095238095,699.899592240484,-111.7665557861328,57.84041213989258,63.362342834472656,23.265213012695312,-6.10501766204834,25.170366287231445,6.9771904945373535,24.35735893249512,-21.534591674804688,22.40216064453125,13.005328178405762,14.11431884765625,-9.116881370544434,15.583596229553224,-4.8610358238220215,15.93169116973877,3.831313133239746,11.145700454711914,4.4107842445373535,9.080763816833496,0.097088910639286,10.516472816467283,-2.357390880584717,11.688390731811523,-0.7007579803466797,14.222618103027344,125.0,6.108462454393853,0.16438076244868735,0.9282124961943657,0.4149271825634609,-0.5313233685242685,0.7043670193431182,-0.5107188230042832,0.6892226212830165,-0.9173861107736596,0.9046882242796892,-0.908852721500521,0.5392607784837067,-0.4897661276122569,-0.9477178890114691,-0.6787760391375295,-0.33983412591651585,0.3708509437924921,-1.0308610129832445,1.4094899757443506,-1.7381359838491106,1.8556432612134597,0.8818512764492316,0.49295687795513576,-0.7655658416250255,1.418355531989649,-0.7272288097308682,1.8921734500743117,0.8683581434923517,0.46415774932447784,0.5451174613192845,-0.11241087792398881,0.5207596543501,0.5917561501741361,-0.3686659890183237,1.2355896783717875,0.4421427446279412,2.432288672854896,0.1467314759498391,0.5466217249968868,0.23465170233721336,0.7714505537443922,0.5577672452471371,763.5578067992316,18.436755985021588,3556361.9394290275,-4.98139872172704,37.693646381357794,19.63992793743427,0.43894613549162625
7014868849635904773,0.3031502664089203,0.1852209270000457,0.1286602168120155,0.0753493647606043,1863.2683617253836,546.5657979464806,1862.4516632647048,308.4339331860681,4044.937015503876,989.649725088131,-23.93303108215332,106.92017364501952,79.08326721191406,23.526668548583984,4.425349712371826,20.912803649902344,23.8913516998291,12.650129318237305,-13.327554702758787,17.832401275634766,11.719232559204102,9.649368286132812,3.261871576309204,17.86982536315918,7.446949481964111,8.878697395324707,-8.769942283630371,12.71470069885254,3.4627108573913574,6.50141716003418,-3.806674957275391,10.84946632385254,0.17615807056427,6.877038955688477,-6.29295825958252,8.144291877746582,133.92857142857142,6.792407058427751,1.9689926897427508,3.339784837912124,0.6189015085638087,0.7893570080455927,0.6247609247925102,0.07283905615097795,0.6735690322360474,-0.14680044673883264,0.7969718194114923,-0.2413718343259848,1.3241369635586548,1.0680807285794691,-0.5458519828703111,-0.6575767313681458,0.15016435694936425,-0.15377842950821688,0.2786889609787885,-0.6914290067729659,-1.0547296994657136,0.8860425832957484,0.7521495319751293,-0.6177546139721033,0.6291322111082142,2.1060968424173048,0.716647047660542,-0.4257554616087704,-0.7788359888308913,1.0129218062885268,0.41378939040822776,-1.0567185075058507,-0.11421376507780116,0.7177564529275263,0.05460573256537509,-0.7544001616154716,-0.5653966189205932,-0.1251944204971063,0.4476184233075897,0.8900175760422542,1.2207166615431786,0.694796352449898,1.1625920300793584,909.6973738965737,40.60048210833754,3470247.259403942,5.9489792218575115,24.968889491453417,20.25592173062838,1.0980952102853765
7022178037378731270,0.1227336749434471,0.0668945461511612,0.171140398297991,0.0849310284887693,2082.5780810853807,669.4807810239892,1589.5105475345747,350.47830763316773,3729.178292410714,1048.9066949915195,-137.82908630371094,121.79327392578124,45.9566764831543,36.958534240722656,-36.98664093017578,26.027660369873047,18.89191246032715,24.61124420166016,-29.26694679260254,17.409210205078125,-29.427690505981445,16.522018432617188,-15.053170204162598,15.11817741394043,-7.014537334442139,14.631681442260742,-10.51717472076416,15.337757110595703,-13.799428939819336,12.540891647338867,-2.4045066833496094,12.122629165649414,-0.6387319564819336,10.45900535583496,-14.414494514465332,11.803093910217283,144.23076923076923,5.025081788089852,-0.12268045969973482,0.2625166540088831,1.5803067896812233,1.1218146441845032,1.0613473538811011,0.6002443336158856,-0.025135220181967018,0.1761133018799405,0.5112760110803096,-0.10486492592989521,0.30636724956092454,1.5401696671491594,-1.392649987934371,0.43150426191370916,-1.7768161429519205,0.4764892386627277,-0.10838406300695051,1.4550509153470683,-2.3820151449380926,0.7962509081162461,-3.3974857063511283,1.0919018295901886,-1.4343998115940055,1.2783486790272023,-0.97986063880679,1.464932163725537,-1.0072283928447494,1.9303461875333805,-1.977379426374053,1.1543537506541914,0.1138583247393464,1.1995042947410781,-0.08153527410150191,0.7271121191620921,-2.0286431159504046,1.4142629881966071,0.7947956702588412,0.0026764643466244647,0.22350756835996294,0.6515258625729519,0.5938231007248418,724.7714117437287,17.70197234761256,3310279.8259495273,-17.88490922634418,42.02065631966119,25.795013647813064,0.42020588691202443
7022596866374192390,0.2216847240924835,0.2131693363189697,0.053129650297619,0.0327383264310525,892.6247256332418,341.62779652071964,1136.817168379551,269.5395184161055,1503.8265306122448,836.9957159306,-181.69032287597656,95.48927307128906,140.23208618164062,32.350616455078125,9.141871452331545,19.56134605407715,5.947921752929688,13.33945083618164,-10.153019905090332,14.53404426574707,-10.110316276550291,12.201715469360352,-19.962196350097656,9.200376510620115,-5.036862850189209,8.740469932556152,-1.516793966293335,8.711669921875,-5.60274076461792,13.636537551879885,-10.80968189239502,8.175851821899414,-4.2048869132995605,12.394366264343262,-6.85858678817749,10.302414894104004,98.6842105263158,3.933868480789552,1.024515875920053,4.066628253309633,-1.0904952734792344,-0.6891299727514615,-1.3075284431192467,-0.8065117015747905,-1.1839888000502166,-0.4455215346100398,-1.5022033448665912,-0.593032185476868,-0.085574667258792,0.7052510819772545,1.0172638336520619,0.057885600591923415,0.3696332904452822,-0.32030900390865397,-1.1105503831750432,-0.5677269261079395,-0.7903837439022195,0.18620503504995842,-1.4493435162925343,0.017173210812517208,-1.9874934257849584,-0.5018386557742764,-0.7478554510650236,-0.47118318245862295,0.1692713984055492,-0.38715408122628503,-0.841966007430667,1.5554734622101638,-1.2532998907572162,-0.29390362218078275,-0.6773210975101587,1.527583322234968,-0.6673051664061894,0.7828455436548655,-0.7400932109993218,-0.5452014195087824,0.09295923548291243,-1.350956716607444,-0.04427981703287994,388.21070534107423,21.876781982810872,1014751.1130199557,-7.7402714765988865,66.37075977150403,19.895241003770096,-0.23699567068989658
7022925491963481349,0.1417184323072433,0.1983328461647033,0.1379441937196601,0.1574008501489133,1849.9477512124497,1230.667763230475,1709.8687319650678,452.5285733212892,3499.848300970874,1909.3532569432784,-189.8618621826172,101.6781234741211,75.22293853759766,67.0302505493164,11.208416938781738,22.815399169921875,23.67310333251953,20.41940689086914,22.15771484375,15.467192649841309,5.791159629821777,14.734769821166992,0.948424994945526,16.224159240722656,-2.7073445320129395,18.40049362182617,-7.315327644348144,16.16119956970215,0.7437726259231567,11.864691734313965,-12.958009719848633,15.645813941955566,-3.905156373977661,11.18637752532959,-1.7233808040618896,11.129849433898926,125.0,3.651474377314991,0.09742073445309005,3.6807814219861523,0.8290151219373387,3.636320087505257,0.5982431863443778,3.008193052720938,0.2829707060722719,0.9598907816080589,0.3037801844023632,1.8772968383921518,-0.15859515253251455,0.9016921576431506,-0.6445315797859308,2.8697757141231732,0.4657936728070308,0.08066497868994357,0.2617914547850976,0.7028054338763868,1.9001560033432352,0.3841982405508596,0.1543079805142283,0.6473017059571483,0.36847918281182174,1.6110490981057914,-0.4745747170212058,2.7035322523019336,-0.5886936086193568,2.2183484528123176,0.037159355533034504,0.9067946506360632,-1.60273984481341,2.5326304327144356,-0.6272460984332886,1.0279554776475448,0.2578981365115416,1.1309923472238466,0.1467314759498391,-0.6869862408538077,-0.04220190066240834,0.4321266352889852,0.4987793805612938,456.4342971643739,17.71480403840541,3163167.81556726,-6.055811565655929,59.64355450522263,26.36597904792199,0.21495819089498103
7026774067223055621,0.1390153169631958,0.0598915554583072,0.0418153566734813,0.0080656194858017,489.096650986398,68.35780768716849,597.8604395933605,87.7594853803902,859.0099299065421,153.0861530209485,-247.6418609619141,61.38621520996094,211.96896362304688,17.17387580871582,1.0859375,21.517881393432617,24.637176513671875,14.492663383483888,12.337117195129396,8.428816795349121,-1.4497321844100952,7.447782039642334,10.369035720825195,9.102913856506348,5.013994693756104,8.77756404876709,-4.303252696990967,6.675638675689697,-2.0250322818756104,7.276010990142822,0.0995165407657623,6.566403865814209,0.5820487141609192,7.39164400100708,2.329767227172852,7.323385238647461,110.29411764705884,3.655505190550117,0.06608196600023325,0.08039259767683071,-1.34655871911094,-1.545205708748624,-2.1108438714604256,-1.9790622782014706,-2.563668652478708,-1.8416481903999329,-2.08562792347951,-2.168515714376967,-0.6749144641890925,-0.3772183483243739,2.8510367444928053,-1.1726731435738396,-0.005224990786102307,-0.07921897274221257,0.33643317032465153,-0.3607773563691012,1.0823872797066636,-1.10918761394398,-0.5759303360093121,-1.1654263318895322,1.4298871850033363,-0.5311572802606324,0.43123196196272895,-0.45899239835066347,-0.19496520495869155,-1.099264083079206,-0.34637826106951175,-0.7731370580444269,0.5211545246995042,-0.9028972669065394,0.1224165524084081,-0.5415579377580876,0.988148482322882,-0.47059458049254005,-0.34884702558057384,-0.6849624445797863,-0.22935206087553253,-2.192583223944929,-0.8017178763100188,403.1807195459688,15.332571723881893,292411.5387623683,1.000283046410632,94.50214004386306,14.120061177473803,-0.7937080381197578
